RecordID_Int,ParcelNumber,StreetNumber,StreetName,Unit,StateCode,TaxType,Zone,TaxDist,Legal,Acreage,GPIN
219,030052000,1006,RUGBY RD,,1.0 Residential (Urban),Taxable,R-C,,LOT B MALLISON PROP,0.395,2211
220,030052100,1004,RUGBY RD,,1.0 Residential (Urban),Taxable,R-C,,LOT A MALLISON PROP,0.308,2281
221,030053000,1224,PRESTON AVE,A&B,3.0 Multi-Family,Taxable,R-C,,LOT,0.246,2343
222,030054000,1222,PRESTON AVE,,1.0 Residential (Urban),Taxable,R-A,,LOT,0.395,2382
223,030055000,1220,PRESTON AVE,,3.0 Multi-Family,Taxable,R-A,,LOT,0.284,2437
224,030056000,1218,PRESTON AVE,,3.0 Multi-Family,Taxable,R-A,,LOT A,0.199,2481
225,030057000,1216,PRESTON AVE,,1.0 Residential (Urban),Taxable,R-A,,KELLEY JR LOT,0.23,2487
226,030058000,1212,PRESTON AVE,,3.0 Multi-Family,Taxable,R-A,,LOT,0.2,2549
227,030059000,1214,PRESTON AVE,,1.0 Residential (Urban),Taxable,R-A,,LOT 1,0.285,2484
228,030060000,0,ROBINSON WOODS,,1.0 Residential (Urban),Taxable,CV,,COMMON AREA-ROBINSON WOODS,0,2502
229,030060100,1609,CABELL AVE,,1.0 Residential (Urban),Taxable,R-A,,LOT 1 ROBINSON WOODS,0.17,2755
230,030060101,117,ROBINSON WOODS,,1.0 Residential (Urban),Taxable,R-A,,"LOT S 10, X ROBINSON WOODS",0.201,2492
231,030060110,119,ROBINSON WOODS,,1.0 Residential (Urban),Taxable,R-A,,LOT 11 ROBINSON WOODS,0.145,2499
232,030060120,121,ROBINSON WOODS,,1.0 Residential (Urban),Taxable,R-A,,"LOT 12, A&B ROBINSON WOODS",1.037,2503
233,030060130,123,ROBINSON WOODS,,1.0 Residential (Urban),Taxable,R-A,,LOT 13 & PAR F ROBINSON WOODS,0.163,2498
234,030060140,125,ROBINSON WOODS,,1.0 Residential (Urban),Taxable,R-A,,"LOTS 14, A1 & B1 ROBINSON WOOD",0.511,2508
235,030060150,112,ROBINSON WOODS,,1.0 Residential (Urban),Taxable,R-A,,LOT 15 PHASE II ROBINSON WOODS,0.128,2643
236,030060160,110,ROBINSON WOODS,,1.0 Residential (Urban),Taxable,R-A,,LOT 16 PHASE II ROBINSON WOOD,0.1287,2663
237,030060170,108,ROBINSON WOODS,,1.0 Residential (Urban),Taxable,R-A,,LOT 17 PHASE II ROBINSON WOOD,0.1287,2697
238,030060180,106,ROBINSON WOODS,,1.0 Residential (Urban),Taxable,R-A,,LOT 18 PHASE II ROBINSON WOOD,0.1562,2735
239,030060190,104,ROBINSON WOODS,,1.0 Residential (Urban),Taxable,R-A,,LOT 19 PHASE II ROBINSON WOODS,0.1431,2791
240,030060200,101,ROBINSON WOODS,,1.0 Residential (Urban),Taxable,R-A,,LOT 2 ROBINSON WOODS,0.095,2820
241,030060201,102,ROBINSON WOODS,,1.0 Residential (Urban),Taxable,R-A,,LOT 20 PHASE II ROBINSON WOODS,0.154,2821
242,030060210,100,ROBINSON WOODS,,1.0 Residential (Urban),Taxable,R-A,,LOT 21 PHASE II ROBINSON WOOD,0.1437,2851
243,030060300,103,ROBINSON WOODS,,1.0 Residential (Urban),Taxable,R-A,,LOT 3 ROBINSON WOODS,0.095,2790
244,030060400,105,ROBINSON WOODS,,1.0 Residential (Urban),Taxable,R-A,,LOT 4 ROBINSON WOODS,0.094,2757
245,030060500,107,ROBINSON WOODS,,1.0 Residential (Urban),Taxable,R-A,,LOT 5 ROBINSON WOODS,0.164,2704
246,030060600,109,ROBINSON WOODS,,1.0 Residential (Urban),Taxable,R-A,,LOTS 6 & A  ROBINSON WOODS,0.247,2666
247,030060700,111,ROBINSON WOODS,,1.0 Residential (Urban),Taxable,R-A,,LOTS 7 & B ROBINSON WOODS,0.247,2632
248,030060800,113,ROBINSON WOODS,,1.0 Residential (Urban),Taxable,R-A,,LOT 8 ROBINSON WOODS,0.1,2589
249,030060900,115,ROBINSON WOODS,,1.0 Residential (Urban),Taxable,R-A,,LOT 9 ROBINSON WOODS,0.111,2555
250,030065000,1208,PRESTON AVE,,1.0 Residential (Urban),Taxable,R-A,,RESIDUE OF PT LOTS 7 & 8,0.35,13907
251,030066000,1204,PRESTON AVE,,1.0 Residential (Urban),Taxable,R-A,,LOT 3 & PARCEL X,0.228,13906
252,030067000,1202,PRESTON AVE,,1.0 Residential (Urban),Taxable,R-A,,LOT 2,0.162,2626
253,030067100,1605,CABELL AVE,,1.0 Residential (Urban),Taxable,R-A,01,LOT 1,0.171,2804
254,030067200,1607,CABELL AVE,,1.0 Residential (Urban),Taxable,R-A,,LOT 4,0.187,13908
255,030068000,,PRESTON AVE,,3.0 Multi-Family,Taxable,R-A,,LOT 1,0.1,2889
256,030068001,,PRESTON AVE,,3.0 Multi-Family,Taxable,R-A,,LOT 2,0.072,17679
257,030068002,,PRESTON AVE,,3.0 Multi-Family,Taxable,R-A,,LOT 3,0.073,17680
258,030068003,,PRESTON AVE,,3.0 Multi-Family,Taxable,R-A,,LOT 4,0.116,17681
259,030068004,97,BARBOUR DR,,3.0 Multi-Family,Taxable,R-A,,LOT 5,0.102,17682
260,030068005,99,BARBOUR DR,,3.0 Multi-Family,Taxable,R-A,,LOT 6,0.064,17683
261,030068006,101,BARBOUR DR,,3.0 Multi-Family,Taxable,R-A,,LOT 7,0.065,17684
262,030068007,103,BARBOUR DR,,3.0 Multi-Family,Taxable,R-A,,LOT 8,0.111,17685
266,030072000,105,BARBOUR DR,,3.0 Multi-Family,Taxable,R-A,,LOT 3,0.14,3045
267,030073000,1124,PRESTON AVE,A&B,3.0 Multi-Family,Taxable,R-A,,PARCEL A,0.183,3032
268,030073A00,1122,PRESTON AVE,A&B,3.0 Multi-Family,Taxable,R-A,,PARCEL  B,0.18,3089
269,030074000,107,BARBOUR DR,,1.0 Residential (Urban),Taxable,R-A,,LOT 4,0.146,3116
270,030075000,106,BARBOUR DR,,1.0 Residential (Urban),Taxable,R-A,,LOT 5,0.183,3121
271,030076000,104,BARBOUR DR,,3.0 Multi-Family,Taxable,R-A,,LOT 6,0.149,3083
272,030077000,102,BARBOUR DR,,3.0 Multi-Family,Taxable,R-A,,LOT 7,0.207,3016
273,030078000,100,BARBOUR DR,,3.0 Multi-Family,Taxable,R-A,,LOT 8,0.234,2906
274,030079000,1614,CABELL AVE,,1.0 Residential (Urban),Taxable,R-A,,LOT 9,0.226,2907
275,030080000,0,AMHERST CMN,,1.0 Residential (Urban),Taxable,R-A,,COMMON AREA-AMHERST COMMONS,0.483,2911
276,030080100,101,AMHERST CMN,,1.0 Residential (Urban),Taxable,R-A,,LOT 1 AMHERST COMMONS,0.095,3100
277,030080101,119,AMHERST CMN,,1.0 Residential (Urban),Taxable,R-A,,LOT 10 AMHERST COMMONS,0.08,2938
278,030080110,121,AMHERST CMN,,1.0 Residential (Urban),Taxable,R-A,,LOT 11 AMHERST COMMONS,0.079,2909
279,030080200,103,AMHERST CMN,,1.0 Residential (Urban),Taxable,R-A,,LOT 2 AMHERST COMMONS,0.107,3097
280,030080300,105,AMHERST CMN,,1.0 Residential (Urban),Taxable,R-A,,LOT 3 AMHERST COMMONS,0.103,3094
281,030080400,107,AMHERST CMN,,1.0 Residential (Urban),Taxable,R-A,,LOT 4 AMHERST COMMONS,0.12,3088
282,030080500,109,AMHERST CMN,,1.0 Residential (Urban),Taxable,R-A,,LOT 5 AMHERST COMMONS,0.136,3073
283,030080600,111,AMHERST CMN,,1.0 Residential (Urban),Taxable,R-A,,LOT 6 AMHERST COMMONS,0.103,3058
284,030080700,113,AMHERST CMN,,1.0 Residential (Urban),Taxable,R-A,,LOT 7 AMHERST COMMONS,0.093,3043
285,030080800,115,AMHERST CMN,,1.0 Residential (Urban),Taxable,R-A,,LOT 8 AMHERST COMMONS,0.086,3003
286,030080900,117,AMHERST CMN,,1.0 Residential (Urban),Taxable,R-A,,LOT 9 AMHERST COMMONS,0.087,2973
287,030081000,1114,PRESTON AVE,,1.0 Residential (Urban),Taxable,R-A,,LOT,0.51,3193
288,030082000,0,PRESTON AVE,,3.0 Multi-Family,Taxable,R-A,,LOT 5,0.224,3291
289,030089000,1106,PRESTON AVE,A&B,3.0 Multi-Family,Taxable,R-A,,LOT 3 & PT 7 TINSLEY TOWN,0.31,3393
290,030090000,1108,PRESTON AVE,,1.0 Residential (Urban),Taxable,R-A,,PT LOT 2 TINSLEY TOWN,0.147,3335
291,030090100,1110,PRESTON AVE,,3.0 Multi-Family,Taxable,R-A,,PT LOT 2 & PAR X,0.166,3356
292,030091000,1112,PRESTON AVE,,1.0 Residential (Urban),Taxable,R-A,,LOT 1 TINSLEY TOWN,0.2,3286
293,030092000,1118,PRESTON AVE,,7.7 Exempt Religious,Exempt,R-A,,1.033 ACRES TINSLEY TOWN,1.03,3178
294,030092100,1116,PRESTON AVE,,1.0 Residential (Urban),Taxable,R-A,,.462 ACRES,0.46,3178
295,030093000,1104,PRESTON AVE,,1.0 Residential (Urban),Taxable,R-A,,RESERVED AREA,0.388,3343
296,030093100,1100,PRESTON AVE,A&B,3.0 Multi-Family,Taxable,R-A,,LOT 1,0.214,3382
297,030093200,1102,PRESTON AVE,A&B,3.0 Multi-Family,Taxable,R-A,,LOT 2,0.179,3342
298,030095000,1001,PRESTON AVE,,7.3 Exempt Local,Exempt,CV,,"LOTS 4, 6, 16 & 17 & PT LOTS 7, 8, A",12.11,3490
299,030096000,1011,PRESTON AVE,,3.0 Multi-Family,Taxable,RX-3,,LOT A,0.159,3765
300,030096100,110,ROSSER AVE E,,1.0 Residential (Urban),Taxable,RX-3,,LOT B,0.197,15072
301,030097000,100,ROSSER AVE E,,1.0 Residential (Urban),Taxable,RX-3,,LOT A,0.21,3807
302,030098000,114,ROSSER AVE E,,1.0 Residential (Urban),Taxable,RN-A,,LOT 1 PARK HEIGHTS,0.114,3785
303,030099000,116,ROSSER AVE E,,1.0 Residential (Urban),Taxable,RN-A,,LOT 2 PARK HEIGHTS,0.108,3784
304,030100000,118,ROSSER AVE E,,1.0 Residential (Urban),Taxable,RN-A,,LOT 3 PARK HEIGHTS,0.126,3781
305,030101000,120,ROSSER AVE E,,7.7 Exempt Religious,Exempt,RN-A,,LOT 4 PARK HEIGHTS,0.158,3775
306,030102000,122,ROSSER AVE E,,1.0 Residential (Urban),Taxable,RN-A,,LOT 5 PARK HEIGHTS,0.168,3770
307,030103000,124,ROSSER AVE E,,1.0 Residential (Urban),Taxable,RN-A,,LOT 6 PARK HEIGHTS,0.168,3768
308,030104000,126,ROSSER AVE E,,1.0 Residential (Urban),Taxable,RN-A,,LOT 7 PARK HEIGHTS,0.131,3806
309,030105000,128,ROSSER AVE E,,1.0 Residential (Urban),Taxable,RN-A,,LOT 8 PARK HEIGHTS,0.092,3849
310,030106000,130,ROSSER AVE E,,1.0 Residential (Urban),Taxable,RN-A,,LOT 9 PARK HEIGHTS,0.092,3846
311,030107000,132,ROSSER AVE E,,7.7 Exempt Religious,Exempt,RN-A,,LOT 10 PARK HEIGHTS,0.1,3839
312,030108000,200,ROSSER AVE E,,1.0 Residential (Urban),Taxable,RN-A,,LOT 18 PARK HEIGHTS,0.072,3848
313,030109000,703,12TH ST NW,,1.0 Residential (Urban),Taxable,RN-A,,LOT 19 PARK HEIGHTS,0.101,3797
314,030110000,705,12TH ST NW,,1.0 Residential (Urban),Taxable,RN-A,,LOT 20 PARK HEIGHTS,0.094,3751
315,030111000,704,12TH ST NW,,1.0 Residential (Urban),Taxable,RN-A,,LOT 11 PARK HEIGHTS,0.12,3798
316,030112000,706,12TH ST NW,,3.0 Multi-Family,Taxable,RN-A,,LOT 12 PARK HEIGHTS,0.147,3764
317,030113000,708,12TH ST NW,,3.0 Multi-Family,Taxable,RN-A,,LOT 13 PARK HEIGHTS,0.146,3719
318,030114000,712,12TH ST NW,,1.0 Residential (Urban),Taxable,RN-A,,LOT 14,0.08,3709
319,030118000,1015,PRESTON AVE,,7.7 Exempt Religious,Exempt,RX-5,,LOTS,1.56,3581
320,030123000,839,MADISON AVE,,3.0 Multi-Family,Taxable,RX-5,,PT LOTS 13 & 14,0.283,3373
321,030124000,1105,PRESTON AVE,,1.0 Residential (Urban),Taxable,RX-5,,PT LOT 12 JEFFERIES ADDITION,0.29,3333
322,030125000,814-828,CABELL AVE,,3.0 Multi-Family,Taxable,RX-5,,"LOTS 1-4,7,8,REVISED 6",4.838,3329
323,030125200,704,MADISON AVE,,3.0 Multi-Family,Taxable,RX-5,,RESIDUE HAYES GARDENS,6.131,3578
324,0301252A0,780,MADISON AVE,,4.0 Commercial & Industrial,Taxable,RX-5,,LOT A HAYES GARDENS,0.68,3488
325,030126000,1111,PRESTON AVE,,3.0 Multi-Family,Taxable,RX-5,,PARCEL A PRESTON SQ APTS,1.014,3164
326,030126100,1123-29,PRESTON AVE,,3.0 Multi-Family,Taxable,RX-5,,PARCEL B PRESTON SQ APTS,1.09,2903
327,030127000,1109,PRESTON AVE,,1.0 Residential (Urban),Taxable,RX-5,,LOT 11,0.288,3297
328,030128000,832,CABELL AVE,,3.0 Multi-Family,Taxable,RX-5,,PT LOT 1 & PARCEL X,0.409,2863
329,030130000,1117,PRESTON AVE,,3.0 Multi-Family,Taxable,RX-5,,LOT PRESTON HEIGHTS,0.3,3070
330,030136000,936,HEMLOCK LN,,1.0 Residential (Urban),Taxable,RX-3,,LOT 5,0.16,2744
331,030137000,932,HEMLOCK LN,,1.0 Residential (Urban),Taxable,RX-3,,LOT 6,0.168,2777
332,030138000,930,HEMLOCK LN,,1.0 Residential (Urban),Taxable,RX-3,,LOT 7,0.184,2799
333,030139000,928,RUGBY RD,,1.0 Residential (Urban),Taxable,R-C,,LOT A,1.229,2517
334,030139100,835,CABELL AVE,,1.0 Residential (Urban),Taxable,R-B,,LOT B,0.868,2730
335,030140000,931,HEMLOCK LN,,1.0 Residential (Urban),Taxable,RX-3,,LOT 4,0.2,2677
336,030141000,933,HEMLOCK LN,,1.0 Residential (Urban),Taxable,RX-3,,LOT 3,0.17,2654
337,030142000,935,HEMLOCK LN,,1.0 Residential (Urban),Taxable,RX-3,,LOT 2,0.172,2638
338,030143000,937,HEMLOCK LN,,1.0 Residential (Urban),Taxable,RX-3,,LOT 1,0.26,2594
339,030144000,936,RUGBY RD,,1.0 Residential (Urban),Taxable,RX-3,,"PT LOTS 31,32 & 30' STRIP",2.463,2365
340,040002000,606,14TH ST NW,,1.0 Residential (Urban),Taxable,R-A,,LOT 8 & PT 7 BK 38 PRESTON HGT,0.184,3757
341,040003000,604,14TH ST NW,,1.0 Residential (Urban),Taxable,R-A,,LOT 9 BK 38 PRESTON HEIGHTS,0.149,3804
342,040004000,600,14TH ST NW,,1.0 Residential (Urban),Taxable,R-A,,LOT 10 BK 38 PRESTON HEIGHTS,0.149,3850
343,040005000,1305,GRADY AVE,,1.0 Residential (Urban),Taxable,RN-A,,LOT 3 BK 38 PRESTON HEIGHTS,0.144,3827
344,040006000,1303,GRADY AVE,,1.0 Residential (Urban),Taxable,RN-A,,PT LOT 2 BK 38 PRESTON HGTS,0.09,3842
345,040007000,1301,GRADY AVE,,1.0 Residential (Urban),Taxable,RN-A,,PT LOT 1 BK 38 PRESTON HEIGHTS,0.085,3898
346,040007100,605,13TH ST NW,,1.0 Residential (Urban),Taxable,RN-A,,PT LOTS 1&2 BK 38 PRESTON HGTS,0.079,3859
347,040008000,603,13TH ST NW,,1.0 Residential (Urban),Taxable,RN-A,,LOT 2&Y BK 38 PRESTON HEIGHTS,0.133,3777
348,040009000,609,13TH ST NW,,1.0 Residential (Urban),Taxable,RN-A,,LOT 1 BK 38 PRESTON HEIGHTS,0.129,3745
349,040010000,608,13TH ST NW,,3.0 Multi-Family,Taxable,RN-A,,LOT 9 & PT 10 BK 37 PRESTON HG,0.166,3805
350,040012000,604,13TH ST NW,,1.0 Residential (Urban),Taxable,RN-A,,LOT BK 37 PRESTON HEIGHTS,0.12,3877
351,040013000,602,13TH ST NW,,1.0 Residential (Urban),Taxable,RN-A,,LOT 13&PT 12 BK 37 PRESTON HGT,0.123,3900
352,040014000,1215,GRADY AVE,,1.0 Residential (Urban),Taxable,RN-A,,LOT A  BK 37 PRESTON HEIGHTS,0.107,3939
353,040014100,1209,GRADY AVE,,1.0 Residential (Urban),Taxable,RN-A,,LOT B  BK 37 PRESTON HEIGHTS,0.118,3961
354,040015000,1207,GRADY AVE,,4.0 Commercial & Industrial,Taxable,RN-A,,PT LOT 1-8&19 BK 37 PREST HGT,0.18,3862
355,040016000,1205,GRADY AVE,,1.0 Residential (Urban),Taxable,RN-A,,LOT BK 37 PRESTON HEIGTHS,0.118,3929
356,040017000,205,ROSSER AVE E,,1.0 Residential (Urban),Taxable,RN-A,,LOT BK 37 PRESTON HEIGHTS,0.082,3879
357,040018000,201,ROSSER AVE E,,1.0 Residential (Urban),Taxable,RN-A,,"PT LOTS 1-8,LOT 19 BK 37 P HGT",0.417,3897
358,040019000,604,12TH ST NW,,3.0 Multi-Family,Taxable,RN-A,,PT LOTS 11-17 BK 36 PRESTON HG,0.167,3967
359,040020000,1105,GRADY AVE,,1.0 Residential (Urban),Taxable,RN-A,,PT LOTS 11-17 BK 36 PRESTON HG,0.178,3989
360,040021000,1101,GRADY AVE,,1.0 Residential (Urban),Taxable,RN-A,,PT LOTS 11-17 BK 36 PRESTON HG,0.178,4009
361,040022000,131,ROSSER AVE E,,1.0 Residential (Urban),Taxable,RN-A,,LOTS 10&18 BK 36 PRESTON HGTS,0.152,3945
362,040023000,521,11TH ST NW,,1.0 Residential (Urban),Taxable,RN-A,,LOT 1 PRESTON HEIGHTS,0.11,3956
363,040024000,517,11TH ST NW,,3.0 Multi-Family,Taxable,RN-A,,LOT 2 & PAR X PRESTON HGTS,0.09,3993
364,040025000,607,11TH ST NW,,1.0 Residential (Urban),Taxable,RN-A,,LOTS 3 & 4 BK 36 PRESTON HGTS,0.113,4028
365,040026000,0,11TH ST NW,,1.0 Residential (Urban),Taxable,RN-A,,LOT 5 BK 36 PRESTON HEIGHTS,0.058,4075
366,040027000,605,11TH ST NW,,1.0 Residential (Urban),Taxable,RN-A,,LOT 6 BK 36 PRESTON HEIGHTS,0.056,4097
367,040028000,601,11TH ST NW,,7.3 Exempt Local,Exempt,RN-A,,LOTS 7-9 BK 36 PRESTON HEIGHTS,0.179,4121
368,040029000,1027,GRADY AVE,,1.0 Residential (Urban),Taxable,RN-A,,LOT 15 JOHN WEST LOTS,0.172,4106
369,040030000,1031,GRADY AVE,,1.0 Residential (Urban),Taxable,RN-A,,LOT 16 & PARCEL X  JOHN WEST,0.219,4135
370,040032000,1025,GRADY AVE,,1.0 Residential (Urban),Taxable,RN-A,,LOT 17 & PARCEL Y  JOHN WEST,0.192,4166
371,040033000,1021,GRADY AVE,,1.0 Residential (Urban),Taxable,RN-A,01,LOT JOHN WEST LOTS,0.104,4228
372,040034000,605,10 1/2 ST NW,,1.0 Residential (Urban),Taxable,RN-A,,PT LOT 18 JOHN WEST LOTS,0.068,4179
373,040035000,607,10 1/2 ST NW,,1.0 Residential (Urban),Taxable,RN-A,,PT LOT 19 JOHN WEST LOTS,0.125,4107
374,040036000,609,10 1/2 ST NW,,1.0 Residential (Urban),Taxable,RN-A,,PT LOT 20 JOHN WEST LOTS,0.125,4059
375,040037000,608,11TH ST NW,,1.0 Residential (Urban),Taxable,RN-A,,LOT 19 1/2 JOHN WEST LOTS,0.125,4062
376,040038000,610,11TH ST NW,,1.0 Residential (Urban),Taxable,RN-A,,PT LOT 20 JOHN WEST LOTS,0.125,4016
377,040039000,615,10 1/2 ST NW,,1.0 Residential (Urban),Taxable,RN-A,,LOT 1 JOHN WEST LOTS,0.162,3972
378,040039100,611,10 1/2 ST NW,,1.0 Residential (Urban),Taxable,RN-A,,LOT 2 JOHN WEST LOTS,0.146,4012
379,040039200,612,11TH ST NW,,1.0 Residential (Urban),Taxable,RN-A,,LOT 3 JOHN WEST LOTS,0.165,3966
380,040040000,608,10 1/2 ST NW,,1.0 Residential (Urban),Taxable,CX-5,,LOTS 22&22 1/2 JOHN WEST LOT,0.243,4010
381,040041000,1010,PRESTON AVE,,4.0 Commercial & Industrial,Taxable,CX-3,,"LOTS 23,23 1\2,PT 24&25 JOHN W",0.43,4034
382,040042000,1000,PRESTON AVE,,4.0 Commercial & Industrial,Taxable,CX-3,,PT LOTS 24-26 JOHN WEST,0.36,4130
383,040043000,,10TH ST NW,,1.0 Residential (Urban),Taxable,CX-3,,PT LOT 8 JOHN WEST LOTS,0.206,4271
384,040044000,604,10 1/2 ST NW,,7.3 Exempt Local,Exempt,CX-3,,PT LOT 8 JOHN WEST LOTS,0.149,4249
385,040044L00,604,10 1/2 ST NW,,1.0 Residential (Urban),Taxable,CX-3,,PT LOT 8 JOHN WEST LOTS,0.149,4249
386,040045000,503,10TH ST NW,,7.3 Exempt Local,Exempt,CX-3,,PT LOT 7 JOHN WEST LOTS,0.34,4293
387,040046000,415,10TH ST NW,,1.0 Residential (Urban),Taxable,RN-A,,PARCEL D JOHN WEST LOTS,0.188,4434
388,040047000,1002,GRADY AVE,,1.0 Residential (Urban),Taxable,RN-A,,LOT 4,0.086,4417
389,040048000,1014,GRADY AVE,,1.0 Residential (Urban),Taxable,RN-A,,LOT 3,0.083,4392
390,040049000,1016,GRADY AVE,,3.0 Multi-Family,Taxable,RN-A,,LOT 1,0.056,4377
391,040050000,420,10 1/2 ST NW,,1.0 Residential (Urban),Taxable,RN-A,,LOT 2,0.03,4421
392,040051000,416,10 1/2 ST NW,,1.0 Residential (Urban),Taxable,RN-A,,PT LOT 4 JOHN WEST LOTS,0.208,4453
393,040052000,416,10TH ST NW,,1.0 Residential (Urban),Taxable,RN-A,,PT LOT 4 JOHN WEST LOTS,0.296,4504
394,040053000,418,10TH ST NW,,1.0 Residential (Urban),Taxable,RN-A,,PT LOT 3 JOHN WEST LOTS,0.255,4603
395,040054000,414,10 1/2 ST NW,,1.0 Residential (Urban),Taxable,RN-A,,LOTS A & B JOHN WEST LOTS,0.189,4566
396,040055000,414,10TH ST NW,,7.3 Exempt Local,Exempt,RN-A,,PT LOT 2 JOHN WEST LOTS,0.287,4649
397,040056000,412,10 1/2 ST NW,,7.3 Exempt Local,Exempt,RN-A,,PT LOT 2 JOHN WEST LOTS,0.062,4630
398,040057000,406,10 1/2 ST NW,,1.0 Residential (Urban),Taxable,RN-A,,LOT JOHN WEST LOTS,0.08,4679
399,040058000,404,10 1/2 ST NW,,1.0 Residential (Urban),Taxable,RN-A,,LOT JOHN WEST LOTS,0.084,4714
400,040059000,403,10TH ST NW,,1.0 Residential (Urban),Taxable,RN-A,,LOT JOHN WEST LOTS,0.261,4720
401,040060000,401,10TH ST NW,,1.0 Residential (Urban),Taxable,RN-A,,PARCEL C JOHN WEST LOTS,0.257,4791
402,040061000,402,10 1/2 ST NW,,1.0 Residential (Urban),Taxable,RN-A,,LOT JOHN WEST LOTS,0.081,4748
403,040062000,400,10 1/2 ST NW,,1.0 Residential (Urban),Taxable,RN-A,01,PT LOT 1 JOHN WEST LOTS,0.081,4784
404,040063000,500,10 1/2 ST NW,,1.0 Residential (Urban),Taxable,RN-A,01,LOT,0.136,4706
405,040064000,502,10 1/2 ST NW,,1.0 Residential (Urban),Taxable,RN-A,,LOT,0.087,4661
406,040065000,504,10 1/2 ST NW,,1.0 Residential (Urban),Taxable,RN-A,,LOT,0.106,4614
407,040066000,507,10 1/2 ST NW,,1.0 Residential (Urban),Taxable,RN-A,,PT LOT 9 JOHN WEST LOTS,0.151,4559
408,040067000,413,10 1/2 ST NW,,1.0 Residential (Urban),Taxable,RN-A,,PT LOT 10 JOHN WEST LOTS,0.12,4507
409,040068000,421,10 1/2 ST NW,,1.0 Residential (Urban),Taxable,RN-A,,PT LOT 11 JOHN WEST LOTS,0.125,4447
410,040069000,423,10 1/2 ST NW,,1.0 Residential (Urban),Taxable,RN-A,,LOT A JOHN WEST LOTS,0.06,4414
411,040070000,1022,GRADY AVE,,1.0 Residential (Urban),Taxable,RN-A,,LOT B JOHN WEST LOTS,0.104,4346
412,040071000,1026,GRADY AVE,,1.0 Residential (Urban),Taxable,RN-A,,LOT 13 JOHN WEST LOTS,0.18,4325
413,040072000,1030,GRADY AVE,,1.0 Residential (Urban),Taxable,RN-A,,LOT 14 JOHN WEST LOTS,0.159,4303
414,040073000,1034,GRADY AVE,,1.0 Residential (Urban),Taxable,RN-A,,LOT 14 1/2 JOHN WEST LOTS,0.162,4285
415,040074000,408,11TH ST NW,,1.0 Residential (Urban),Taxable,RN-A,,PT LOT 11 JOHN WEST LOTS,0.125,4403
416,040075000,516,11TH ST NW,,1.0 Residential (Urban),Taxable,RN-A,,PT LOT 10 JOHN WEST LOTS,0.125,4455
417,040076000,514,11TH ST NW,,1.0 Residential (Urban),Taxable,RN-A,,PT LOT 9 JOHN WEST LOTS,0.15,4513
418,040077000,504,11TH ST NW,,1.0 Residential (Urban),Taxable,RN-A,,LOT,0.106,4575
419,040078000,502,11TH ST NW,,3.0 Multi-Family,Taxable,RN-A,01,LOT,0.11,4613
420,040079000,500,11TH ST NW,,1.0 Residential (Urban),Taxable,RN-A,,LOT,0.178,4655
421,040080000,1101,GORDON AVE,,1.0 Residential (Urban),Taxable,RN-A,,LOTS 11&12 BK 8 PRESTON HGTS,0.137,4451
422,040081000,405,11TH ST NW,,1.0 Residential (Urban),Taxable,RN-A,,LOTS 9&10 BK 8 PRESTON HGTS,0.134,4400
423,040082000,513,11TH ST NW,,1.0 Residential (Urban),Taxable,RN-A,,LOTS 7&8 BK 8 PRESTON HGTS,0.131,4366
424,040083000,515,11TH ST NW,,1.0 Residential (Urban),Taxable,RN-A,01,LOTS 5&6 BK 8 PRESTON HGTS,0.12,4321
425,040084000,517,11TH ST NW,,1.0 Residential (Urban),Taxable,RN-A,,LOTS 3 & 4 BK 8 PRESTON HGTS,0.124,4276
426,040085000,423,11TH ST NW,,1.0 Residential (Urban),Taxable,RN-A,,LOTS 1 & 2 BK 8 PRESTON HGTS,0.122,4235
427,040086000,1104,GRADY AVE,,3.0 Multi-Family,Taxable,RN-A,,LOT E & PT 13-16 BK 8 PRES HGT,0.16,4202
428,040087000,1108,GRADY AVE,,1.0 Residential (Urban),Taxable,RN-A,,PT LOTS 13-16 BK 8 PRESTON HGT,0.138,4178
429,040088000,506,12TH ST NW,,1.0 Residential (Urban),Taxable,RN-A,,LOTS 17&18 BK 8 PRESTON HGTS,0.149,4257
430,040089000,504,12TH ST NW,,1.0 Residential (Urban),Taxable,RN-A,,LOTS 19 & 20 BK 8 PRESTON HGTS,0.149,4301
431,040090000,502,12TH ST NW,,1.0 Residential (Urban),Taxable,RN-A,,LOTS 21&22 BK 8 PRESTON HGTS,0.149,4342
432,040091000,500,12TH ST NW,,1.0 Residential (Urban),Taxable,RN-A,,LOTS 23&24 BK 8 PRESTON HGTS,0.149,4385
433,040092000,501,12TH ST NW,,3.0 Multi-Family,Taxable,RN-A,,LOT 12 BK 9 PRESTON HEIGHTS,0.075,4344
434,040093000,503,12TH ST NW,,3.0 Multi-Family,Taxable,RN-A,,LOT 11 BK 9 PRESTON HEIGHTS,0.075,4324
435,040094000,505,12TH ST NW,,1.0 Residential (Urban),Taxable,RN-A,,LOTS 9&10 BK 9 PRESTON HGTS,0.149,4279
436,040095000,507,12TH ST NW,,1.0 Residential (Urban),Taxable,RN-A,,LOTS 7&8 BK 9 PRESTON HGTS,0.149,4243
437,040096000,509,12TH ST NW,,1.0 Residential (Urban),Taxable,RN-A,,LOTS 5&6 BK 9 PRESTON HGTS,0.149,4200
